user_id,user_segment,age_group,gender,location,membership_tier,clv_category,account_age_days,preferred_device,product_id,product_name,category,brand,listed_price_inr,interaction_type,interaction_date,interaction_hour,day_of_week,is_weekend,referral_source,session_duration_sec,pages_visited,images_viewed,video_played,compare_flag,browsing_count,scroll_depth_pct,purchase,discount_pct,final_price_inr,payment_method,returned,review_given,rating,satisfaction_score,recommended_flag,rec_algorithm
U04865,all_rounder,45-54,M,Surat,Gold,High,361,Desktop,P504,Dumbbell Set 20kg,Fitness,Kore,4999,view,2022-10-06,1,Thursday,0,Social Media,38,30,0,0,1,6,46,0,0,,,0,1,4,,1,New Arrival
U01580,tech_enthusiast,45-54,M,Indore,Silver,Medium,86,Mobile,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,view,2023-06-04,14,Sunday,1,Social Media,648,10,6,0,1,11,94,0,0,,,0,1,3,,0,
U00874,kitchen_chef,25-34,M,Lucknow,Gold,High,1137,Smart TV App,P204,Refrigerator 500L,Home Appliances,Samsung,54999,view,2022-10-09,14,Sunday,1,Referral,799,26,2,0,0,21,32,0,0,,,0,0,4,,0,
U03263,budget_shopper,18-24,F,Chennai,Silver,Medium,1143,Mobile,P212,Iron,Home Appliances,Philips,1799,add_to_cart,2022-11-21,21,Monday,0,Organic Search,319,14,4,0,0,20,30,0,0,,,0,1,3,,0,
U04660,smart_home_lover,18-24,M,Indore,Platinum,Very High,482,Mobile,P404,Smart Thermostat,Smart Home,Nest,9999,purchase,2022-11-10,12,Thursday,0,Organic Search,721,13,1,0,0,4,67,1,10,8999.1,Debit Card,0,1,4,2.0,0,
U00715,fitness_freak,35-44,M,Hyderabad,Bronze,Low,995,Tablet,P604,Facial Steamer,Personal Care,Nova,1599,view,2023-01-21,5,Saturday,1,Direct,205,10,2,0,0,1,74,0,0,,,0,0,5,,1,Collaborative Filtering
U00765,premium_shopper,25-34,M,Delhi,Silver,Medium,1133,Smart TV App,P101,"Smart TV 55""",Electronics,Samsung,45999,view,2022-12-03,8,Saturday,1,Referral,803,16,5,1,0,9,30,0,0,,,0,0,5,,1,Trending
U02783,home_maker,45-54,M,Visakhapatnam,Silver,Medium,1374,Smart TV App,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,view,2022-06-10,0,Friday,0,Organic Search,606,9,4,1,0,9,100,0,0,,,0,0,4,,0,
U00235,tech_enthusiast,45-54,F,Bangalore,Gold,High,990,Smart TV App,P110,"Laptop 15.6""",Electronics,HP,58999,purchase,2022-08-04,1,Thursday,0,Email Campaign,288,19,7,0,1,24,44,1,25,44249.25,Debit Card,0,1,5,7.0,0,
U04081,home_maker,35-44,F,Surat,Bronze,Low,1181,Mobile,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,add_to_cart,2023-12-22,14,Friday,0,Referral,546,21,9,0,0,25,90,0,0,,,0,1,5,,1,Trending
U03026,all_rounder,18-24,M,Chennai,Bronze,Low,1461,Desktop,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,view,2023-10-09,15,Monday,0,Push Notification,156,22,7,0,1,10,53,0,0,,,0,1,4,,1,New Arrival
U01955,all_rounder,25-34,F,Bangalore,Bronze,Low,423,Smart TV App,P501,Treadmill,Fitness,PowerMax,32999,view,2022-10-02,7,Sunday,1,Social Media,537,17,10,1,1,14,61,0,0,,,0,0,5,,1,Content-Based
U04691,budget_shopper,35-44,M,Chennai,Gold,High,550,Tablet,P604,Facial Steamer,Personal Care,Nova,1599,purchase,2022-07-23,17,Saturday,1,Social Media,344,8,3,0,0,8,67,1,20,1279.2,COD,0,0,3,1.0,0,
U04175,all_rounder,35-44,M,Indore,Bronze,Low,1737,Desktop,P503,Yoga Mat,Fitness,Boldfit,899,wishlist,2022-12-27,6,Tuesday,0,Push Notification,38,21,3,0,0,25,29,0,0,,,0,0,5,,1,Trending
U01889,all_rounder,55+,F,Mumbai,Bronze,Low,793,Mobile,P503,Yoga Mat,Fitness,Boldfit,899,purchase,2024-02-29,21,Thursday,0,Email Campaign,458,1,2,0,0,23,33,1,15,764.15,COD,1,0,4,10.0,1,Hybrid
U03692,fitness_freak,35-44,M,Bangalore,Gold,High,1794,Tablet,P112,Smartphone Pro,Electronics,Apple,89999,view,2023-02-01,14,Wednesday,0,Organic Search,633,12,3,0,0,6,12,0,0,,,0,1,5,,0,
U02722,all_rounder,45-54,F,Jaipur,Platinum,Very High,1338,Desktop,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,purchase,2024-06-12,22,Wednesday,0,Social Media,62,22,6,1,0,14,63,1,5,40849.05,EMI,0,1,4,8.0,0,
U04126,fitness_freak,18-24,M,Indore,Bronze,Low,529,Desktop,P206,Microwave 28L,Home Appliances,LG,11999,wishlist,2022-02-23,5,Wednesday,0,Organic Search,880,24,7,0,1,14,58,0,0,,,0,0,4,,0,
U01034,smart_home_lover,35-44,M,Hyderabad,Silver,Medium,1575,Mobile,P402,Smart Lock,Smart Home,Yale,12999,wishlist,2022-04-07,20,Thursday,0,Paid Ad,703,19,1,1,0,16,92,0,0,,,0,1,5,,0,
U03122,kitchen_chef,35-44,F,Hyderabad,Bronze,Low,1114,Desktop,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,wishlist,2024-06-29,9,Saturday,1,Paid Ad,705,17,5,1,0,1,44,0,0,,,0,1,5,,1,Collaborative Filtering
U04965,tech_enthusiast,18-24,M,Jaipur,Bronze,Low,1522,Mobile,P111,"Laptop 13.3""",Electronics,Apple,74999,view,2022-03-10,13,Thursday,0,Paid Ad,642,21,6,0,0,5,53,0,0,,,0,1,4,,0,
U04148,fitness_freak,35-44,F,Delhi,Silver,Medium,1119,Smart TV App,P307,Food Processor,Kitchen Appliances,Inalsa,6999,purchase,2022-05-05,12,Thursday,0,Paid Ad,605,23,3,0,1,21,90,1,20,5599.2,COD,0,1,3,7.0,0,
U00530,tech_enthusiast,55+,F,Delhi,Platinum,Very High,1182,Mobile,P503,Yoga Mat,Fitness,Boldfit,899,add_to_cart,2024-02-22,12,Thursday,0,Organic Search,795,14,1,0,0,14,43,0,0,,,0,1,3,,0,
U00020,tech_enthusiast,45-54,M,Mumbai,Platinum,Very High,1823,Tablet,P604,Facial Steamer,Personal Care,Nova,1599,view,2024-07-10,22,Wednesday,0,Push Notification,604,2,0,0,0,13,37,0,0,,,0,0,5,,0,
U00993,home_maker,55+,F,Ahmedabad,Bronze,Low,939,Mobile,P201,Washing Machine 7kg,Home Appliances,LG,28999,add_to_cart,2023-07-19,13,Wednesday,0,Email Campaign,755,18,8,1,1,4,19,0,0,,,0,0,5,,0,
U03037,home_maker,55+,F,Visakhapatnam,Silver,Medium,65,Desktop,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,add_to_cart,2024-10-11,5,Friday,0,Direct,776,23,2,1,0,2,80,0,0,,,0,1,4,,1,Hybrid
U00003,home_maker,55+,M,Chennai,Gold,High,1466,Smart TV App,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,view,2023-03-03,13,Friday,0,Email Campaign,700,30,3,1,0,19,85,0,0,,,0,1,5,,0,
U01517,tech_enthusiast,25-34,M,Bangalore,Gold,High,1460,Tablet,P120,Wireless Charger,Electronics,Anker,1999,add_to_cart,2024-08-03,15,Saturday,1,Push Notification,660,17,3,1,0,25,16,0,0,,,0,1,5,,1,Hybrid
U00941,all_rounder,25-34,M,Kolkata,Gold,High,1321,Tablet,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,add_to_cart,2022-11-09,12,Wednesday,0,Direct,335,5,8,0,0,10,72,0,0,,,0,0,4,,1,Hybrid
U01189,home_maker,18-24,M,Chennai,Gold,High,1221,Desktop,P205,Microwave 20L,Home Appliances,IFB,7999,view,2024-02-10,14,Saturday,1,Organic Search,226,16,3,0,0,21,57,0,0,,,0,0,5,,0,
U03722,tech_enthusiast,55+,F,Lucknow,Bronze,Low,340,Desktop,P111,"Laptop 13.3""",Electronics,Apple,74999,add_to_cart,2022-12-15,19,Thursday,0,Push Notification,15,1,3,0,0,20,94,0,0,,,0,0,4,,0,
U02580,home_maker,18-24,M,Chennai,Silver,Medium,1733,Mobile,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,wishlist,2024-06-06,13,Thursday,0,Email Campaign,153,6,4,1,0,11,48,0,0,,,0,0,5,,0,
U00370,kitchen_chef,55+,M,Indore,Gold,High,1648,Mobile,P205,Microwave 20L,Home Appliances,IFB,7999,view,2024-03-14,11,Thursday,0,Paid Ad,431,19,6,0,0,12,44,0,0,,,0,0,4,,1,Trending
U00468,home_maker,35-44,F,Nagpur,Gold,High,716,Mobile,P205,Microwave 20L,Home Appliances,IFB,7999,purchase,2023-03-23,20,Thursday,0,Direct,817,20,1,0,1,12,25,1,0,7999.0,EMI,0,1,4,5.0,0,
U00184,fitness_freak,25-34,M,Bhopal,Silver,Medium,881,Mobile,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,wishlist,2022-06-15,18,Wednesday,0,Direct,758,4,2,0,0,25,42,0,0,,,0,1,5,,0,
U02672,home_maker,35-44,Other,Chennai,Platinum,Very High,1351,Mobile,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,view,2022-04-14,12,Thursday,0,Referral,550,22,6,0,0,4,67,0,0,,,0,1,4,,0,
U02482,tech_enthusiast,25-34,F,Indore,Silver,Medium,196,Mobile,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,view,2024-11-19,16,Tuesday,0,Email Campaign,531,12,3,0,1,16,47,0,0,,,0,1,5,,1,Content-Based
U01758,home_maker,18-24,F,Pune,Silver,Medium,958,Smart TV App,P204,Refrigerator 500L,Home Appliances,Samsung,54999,view,2022-03-19,20,Saturday,1,Direct,465,20,10,1,0,17,34,0,0,,,0,0,4,,0,
U01302,budget_shopper,45-54,F,Bhopal,Bronze,Low,1812,Desktop,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,purchase,2024-05-24,10,Friday,0,Organic Search,320,13,6,0,1,11,41,1,25,3749.25,Net Banking,0,0,5,6.0,0,
U04812,smart_home_lover,25-34,M,Surat,Silver,Medium,1452,Desktop,P115,True Wireless Earbuds,Electronics,boAt,4999,purchase,2022-03-30,17,Wednesday,0,Push Notification,179,19,1,0,0,10,49,1,5,4749.05,UPI,0,1,5,5.0,0,
U03554,all_rounder,45-54,F,Lucknow,Platinum,Very High,1260,Desktop,P501,Treadmill,Fitness,PowerMax,32999,view,2022-10-22,6,Saturday,1,Social Media,118,25,2,1,1,16,63,0,0,,,0,1,5,,1,Collaborative Filtering
U02571,budget_shopper,35-44,M,Visakhapatnam,Silver,Medium,1122,Tablet,P116,Over-Ear Headphones,Electronics,Sony,8999,purchase,2022-01-08,21,Saturday,1,Direct,573,5,1,0,0,3,29,1,0,8999.0,COD,0,0,4,8.0,0,
U03036,budget_shopper,25-34,F,Bhopal,Bronze,Low,1214,Smart TV App,P602,Electric Shaver,Personal Care,Philips,3999,wishlist,2023-06-20,10,Tuesday,0,Paid Ad,233,23,5,0,0,7,81,0,0,,,0,1,4,,0,
U02405,all_rounder,25-34,M,Bangalore,Silver,Medium,1442,Desktop,P102,"Smart TV 43""",Electronics,LG,32999,wishlist,2022-05-26,14,Thursday,0,Organic Search,747,28,9,1,0,16,94,0,0,,,0,0,5,,0,
U01257,home_maker,18-24,M,Hyderabad,Silver,Medium,1080,Tablet,P201,Washing Machine 7kg,Home Appliances,LG,28999,add_to_cart,2022-04-16,15,Saturday,1,Referral,104,24,10,0,1,2,11,0,0,,,0,1,3,,0,
U01817,all_rounder,18-24,M,Chennai,Bronze,Low,222,Smart TV App,P502,Exercise Bike,Fitness,Cockatoo,18999,purchase,2024-09-06,23,Friday,0,Referral,15,7,1,0,0,12,81,1,15,16149.15,Credit Card,1,0,4,7.0,0,
U02196,tech_enthusiast,45-54,F,Bangalore,Silver,Medium,812,Desktop,P306,Rice Cooker 1.8L,Kitchen Appliances,Panasonic,2199,add_to_cart,2022-03-03,8,Thursday,0,Push Notification,881,19,3,1,1,14,61,0,0,,,0,0,4,,0,
U03643,home_maker,18-24,F,Delhi,Silver,Medium,365,Mobile,P601,Hair Dryer,Personal Care,Panasonic,2299,wishlist,2024-01-04,5,Thursday,0,Social Media,314,24,2,1,0,20,55,0,0,,,0,0,4,,1,Trending
U00452,fitness_freak,18-24,M,Kolkata,Gold,High,1763,Desktop,P307,Food Processor,Kitchen Appliances,Inalsa,6999,add_to_cart,2022-03-07,18,Monday,0,Push Notification,603,21,0,1,1,23,60,0,0,,,0,1,5,,0,
U02276,all_rounder,18-24,M,Delhi,Silver,Medium,535,Smart TV App,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,purchase,2024-11-14,21,Thursday,0,Referral,656,30,7,0,1,7,77,1,0,1299.0,UPI,0,1,4,1.0,0,
U02342,tech_enthusiast,45-54,M,Lucknow,Silver,Medium,1303,Tablet,P118,Gaming Console,Electronics,Sony,49999,view,2022-10-28,12,Friday,0,Direct,529,2,6,0,0,22,22,0,0,,,0,1,5,,0,
U04021,premium_shopper,45-54,M,Bangalore,Gold,High,320,Tablet,P115,True Wireless Earbuds,Electronics,boAt,4999,add_to_cart,2022-03-07,18,Monday,0,Direct,108,25,2,1,0,1,24,0,0,,,0,1,3,,0,
U03873,fitness_freak,45-54,M,Pune,Gold,High,636,Desktop,P502,Exercise Bike,Fitness,Cockatoo,18999,view,2022-03-20,15,Sunday,1,Social Media,735,27,7,0,1,17,46,0,0,,,0,1,5,,1,Content-Based
U04926,tech_enthusiast,25-34,F,Mumbai,Bronze,Low,512,Smart TV App,P116,Over-Ear Headphones,Electronics,Sony,8999,view,2022-11-18,11,Friday,0,Referral,278,14,10,1,1,11,55,0,0,,,0,1,5,,0,
U04534,premium_shopper,45-54,F,Pune,Platinum,Very High,694,Smart TV App,P201,Washing Machine 7kg,Home Appliances,LG,28999,purchase,2022-12-05,0,Monday,0,Paid Ad,652,6,4,0,1,6,44,1,10,26099.1,COD,0,0,4,10.0,0,
U03540,kitchen_chef,55+,M,Visakhapatnam,Bronze,Low,486,Smart TV App,P307,Food Processor,Kitchen Appliances,Inalsa,6999,wishlist,2023-09-04,9,Monday,0,Organic Search,588,6,0,0,0,1,18,0,0,,,0,0,4,,0,
U04750,fitness_freak,35-44,M,Nagpur,Bronze,Low,1404,Mobile,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,add_to_cart,2024-10-25,15,Friday,0,Organic Search,775,30,4,1,0,20,26,0,0,,,0,1,4,,1,Content-Based
U04246,kitchen_chef,25-34,M,Ahmedabad,Gold,High,1721,Mobile,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,view,2022-06-12,10,Sunday,1,Paid Ad,782,16,3,0,0,16,72,0,0,,,0,1,4,,0,
U03657,kitchen_chef,25-34,F,Kolkata,Platinum,Very High,1514,Desktop,P306,Rice Cooker 1.8L,Kitchen Appliances,Panasonic,2199,purchase,2024-03-08,15,Friday,0,Email Campaign,383,23,0,0,0,17,89,1,10,1979.1,Debit Card,0,1,4,4.0,1,Collaborative Filtering
U03852,all_rounder,18-24,F,Delhi,Gold,High,1263,Mobile,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,view,2023-03-18,14,Saturday,1,Push Notification,298,7,1,0,0,14,25,0,0,,,0,1,3,,1,Trending
U02928,all_rounder,25-34,M,Bangalore,Bronze,Low,928,Smart TV App,P114,"Tablet 10""",Electronics,Samsung,32999,add_to_cart,2024-02-11,7,Sunday,1,Referral,642,11,0,0,0,20,65,0,0,,,0,1,4,,1,Hybrid
U04783,budget_shopper,35-44,M,Surat,Bronze,Low,794,Tablet,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,view,2023-01-27,19,Friday,0,Paid Ad,612,16,2,0,0,5,19,0,0,,,0,0,4,,0,
U00674,home_maker,45-54,F,Indore,Silver,Medium,1601,Desktop,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,purchase,2023-06-08,15,Thursday,0,Email Campaign,516,24,4,1,1,11,96,1,0,42999.0,Debit Card,0,0,5,6.0,1,Collaborative Filtering
U02741,kitchen_chef,45-54,F,Mumbai,Bronze,Low,1235,Tablet,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,add_to_cart,2022-12-30,19,Friday,0,Paid Ad,436,29,7,0,0,19,84,0,0,,,0,0,3,,1,Hybrid
U03317,smart_home_lover,18-24,M,Visakhapatnam,Gold,High,389,Desktop,P111,"Laptop 13.3""",Electronics,Apple,74999,add_to_cart,2024-08-10,19,Saturday,1,Direct,104,5,10,0,0,21,40,0,0,,,0,0,5,,0,
U01124,fitness_freak,55+,F,Ahmedabad,Bronze,Low,1504,Desktop,P112,Smartphone Pro,Electronics,Apple,89999,add_to_cart,2022-09-17,22,Saturday,1,Email Campaign,314,9,10,0,0,5,74,0,0,,,0,0,5,,0,
U01991,smart_home_lover,45-54,M,Kolkata,Gold,High,849,Mobile,P402,Smart Lock,Smart Home,Yale,12999,wishlist,2024-09-06,19,Friday,0,Social Media,733,3,6,0,0,22,77,0,0,,,0,1,3,,1,Content-Based
U04068,fitness_freak,35-44,M,Pune,Bronze,Low,706,Mobile,P403,Security Camera 1080p,Smart Home,TP-Link,3499,view,2022-05-26,8,Thursday,0,Direct,712,17,0,0,1,1,97,0,0,,,0,1,4,,1,Hybrid
U02924,tech_enthusiast,25-34,M,Delhi,Bronze,Low,1027,Tablet,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,purchase,2024-07-04,12,Thursday,0,Direct,401,27,5,1,0,3,31,1,30,3499.3,Net Banking,1,1,4,1.0,1,Content-Based
U02765,kitchen_chef,45-54,F,Hyderabad,Silver,Medium,1292,Desktop,P212,Iron,Home Appliances,Philips,1799,purchase,2022-07-05,13,Tuesday,0,Paid Ad,680,24,9,0,0,10,29,1,5,1709.05,Debit Card,0,0,4,8.0,0,
U03250,all_rounder,25-34,F,Lucknow,Bronze,Low,1366,Tablet,P102,"Smart TV 43""",Electronics,LG,32999,view,2024-05-02,11,Thursday,0,Referral,821,2,3,0,0,16,23,0,0,,,0,1,3,,1,New Arrival
U04430,home_maker,35-44,M,Chennai,Gold,High,1475,Tablet,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,view,2024-02-14,19,Wednesday,0,Social Media,638,27,7,0,0,13,50,0,0,,,0,1,5,,0,
U03025,fitness_freak,25-34,M,Pune,Silver,Medium,99,Tablet,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,purchase,2023-01-19,6,Thursday,0,Social Media,797,24,2,0,0,11,16,1,0,1299.0,Credit Card,0,0,2,8.0,0,
U03951,smart_home_lover,55+,M,Kolkata,Bronze,Low,600,Tablet,P118,Gaming Console,Electronics,Sony,49999,purchase,2023-08-02,9,Wednesday,0,Social Media,154,8,0,0,0,7,38,1,25,37499.25,EMI,0,0,5,4.0,0,
U01792,all_rounder,18-24,F,Indore,Platinum,Very High,239,Smart TV App,P114,"Tablet 10""",Electronics,Samsung,32999,add_to_cart,2024-01-19,6,Friday,0,Paid Ad,110,28,4,1,0,1,58,0,0,,,0,1,5,,0,
U00990,premium_shopper,18-24,M,Visakhapatnam,Silver,Medium,194,Smart TV App,P114,"Tablet 10""",Electronics,Samsung,32999,purchase,2024-02-13,19,Tuesday,0,Paid Ad,631,8,10,0,0,10,85,1,20,26399.2,Net Banking,0,1,4,4.0,1,New Arrival
U00278,smart_home_lover,35-44,M,Bangalore,Bronze,Low,624,Smart TV App,P101,"Smart TV 55""",Electronics,Samsung,45999,view,2024-12-17,8,Tuesday,0,Referral,601,20,3,1,0,20,94,0,0,,,0,0,5,,0,
U03358,tech_enthusiast,45-54,F,Delhi,Gold,High,44,Desktop,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,view,2022-04-12,20,Tuesday,0,Organic Search,141,4,0,0,1,13,84,0,0,,,0,0,4,,0,
U01150,budget_shopper,45-54,F,Delhi,Bronze,Low,58,Desktop,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,add_to_cart,2022-08-30,19,Tuesday,0,Paid Ad,43,16,6,0,0,6,71,0,0,,,0,1,5,,0,
U00759,kitchen_chef,55+,F,Bangalore,Silver,Medium,678,Tablet,P204,Refrigerator 500L,Home Appliances,Samsung,54999,wishlist,2022-10-15,19,Saturday,1,Organic Search,316,22,2,0,0,23,21,0,0,,,0,1,5,,0,
U03094,home_maker,55+,F,Kolkata,Bronze,Low,408,Smart TV App,P205,Microwave 20L,Home Appliances,IFB,7999,wishlist,2024-02-21,21,Wednesday,0,Email Campaign,199,15,9,0,0,25,29,0,0,,,0,0,5,,0,
U04609,home_maker,45-54,F,Ahmedabad,Bronze,Low,163,Mobile,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,add_to_cart,2024-11-01,11,Friday,0,Paid Ad,808,10,9,0,1,11,30,0,0,,,0,1,5,,1,Trending
U02078,all_rounder,18-24,Other,Mumbai,Silver,Medium,225,Desktop,P112,Smartphone Pro,Electronics,Apple,89999,purchase,2023-06-16,16,Friday,0,Direct,375,5,1,1,1,18,21,1,10,80999.1,UPI,1,1,5,2.0,0,
U03501,home_maker,45-54,F,Ahmedabad,Silver,Medium,75,Smart TV App,P211,Ceiling Fan,Home Appliances,Havells,2499,purchase,2022-06-15,17,Wednesday,0,Organic Search,499,27,2,1,0,5,26,1,0,2499.0,Net Banking,0,0,3,6.0,1,Hybrid
U00271,home_maker,55+,F,Lucknow,Bronze,Low,1184,Mobile,P110,"Laptop 15.6""",Electronics,HP,58999,add_to_cart,2022-01-11,6,Tuesday,0,Direct,749,16,7,0,1,22,17,0,0,,,0,1,5,,0,
U04317,all_rounder,18-24,F,Lucknow,Bronze,Low,1072,Mobile,P307,Food Processor,Kitchen Appliances,Inalsa,6999,view,2022-03-22,10,Tuesday,0,Direct,509,14,0,0,1,18,40,0,0,,,0,0,5,,1,Hybrid
U00811,premium_shopper,35-44,F,Visakhapatnam,Platinum,Very High,90,Tablet,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,view,2023-11-21,10,Tuesday,0,Organic Search,644,21,1,0,0,6,74,0,0,,,0,0,5,,1,Content-Based
U01534,all_rounder,25-34,F,Bangalore,Platinum,Very High,1057,Tablet,P118,Gaming Console,Electronics,Sony,49999,purchase,2022-01-07,5,Friday,0,Email Campaign,300,13,5,0,0,3,63,1,0,49999.0,Credit Card,0,0,5,6.0,0,
U02576,premium_shopper,35-44,M,Ahmedabad,Silver,Medium,736,Smart TV App,P115,True Wireless Earbuds,Electronics,boAt,4999,wishlist,2022-11-09,17,Wednesday,0,Paid Ad,326,18,5,0,0,10,28,0,0,,,0,0,3,,0,
U01022,premium_shopper,25-34,F,Bangalore,Bronze,Low,1449,Desktop,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,view,2023-11-24,12,Friday,0,Social Media,567,22,0,0,0,3,91,0,0,,,0,1,4,,1,Collaborative Filtering
U01054,budget_shopper,55+,F,Indore,Silver,Medium,631,Smart TV App,P116,Over-Ear Headphones,Electronics,Sony,8999,purchase,2023-12-25,13,Monday,0,Paid Ad,517,9,1,1,1,18,70,1,25,6749.25,UPI,0,0,4,7.0,0,
U02319,tech_enthusiast,25-34,F,Hyderabad,Gold,High,410,Desktop,P116,Over-Ear Headphones,Electronics,Sony,8999,add_to_cart,2022-07-21,11,Thursday,0,Email Campaign,568,9,4,1,0,11,17,0,0,,,0,0,4,,0,
U01279,home_maker,25-34,M,Chennai,Bronze,Low,656,Smart TV App,P211,Ceiling Fan,Home Appliances,Havells,2499,wishlist,2022-05-24,15,Tuesday,0,Referral,213,28,8,0,1,6,37,0,0,,,0,1,5,,0,
U04311,fitness_freak,35-44,M,Delhi,Platinum,Very High,704,Tablet,P101,"Smart TV 55""",Electronics,Samsung,45999,purchase,2022-04-02,15,Saturday,1,Social Media,886,16,10,0,0,22,31,1,0,45999.0,Wallet,0,0,4,2.0,0,
U04258,premium_shopper,18-24,M,Nagpur,Gold,High,1057,Smart TV App,P210,Air Purifier,Home Appliances,Philips,14999,view,2022-05-22,10,Sunday,1,Paid Ad,647,5,4,1,1,20,63,0,0,,,0,0,3,,0,
U02592,tech_enthusiast,45-54,F,Surat,Bronze,Low,1621,Tablet,P120,Wireless Charger,Electronics,Anker,1999,purchase,2024-07-22,22,Monday,0,Social Media,236,2,6,1,0,7,79,1,10,1799.1,Net Banking,0,1,4,2.0,1,Trending
U03829,kitchen_chef,25-34,F,Indore,Gold,High,1148,Mobile,P305,Toaster Oven,Kitchen Appliances,Bajaj,3499,wishlist,2023-10-23,21,Monday,0,Paid Ad,236,3,3,0,0,10,40,0,0,,,0,0,4,,0,
U01504,premium_shopper,25-34,F,Bangalore,Bronze,Low,829,Smart TV App,P211,Ceiling Fan,Home Appliances,Havells,2499,purchase,2022-12-04,11,Sunday,1,Push Notification,302,25,5,1,0,24,52,1,15,2124.15,Wallet,0,1,4,9.0,0,
U04600,kitchen_chef,45-54,F,Surat,Bronze,Low,668,Smart TV App,P210,Air Purifier,Home Appliances,Philips,14999,view,2022-06-22,15,Wednesday,0,Social Media,644,21,9,1,0,9,68,0,0,,,0,0,5,,0,
U01262,all_rounder,55+,Other,Lucknow,Bronze,Low,703,Desktop,P403,Security Camera 1080p,Smart Home,TP-Link,3499,view,2022-07-22,9,Friday,0,Direct,358,5,1,0,1,23,39,0,0,,,0,0,4,,1,Trending
U02883,all_rounder,18-24,M,Bhopal,Silver,Medium,1693,Mobile,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,purchase,2022-03-04,20,Friday,0,Direct,543,24,1,0,0,18,63,1,0,35999.0,Debit Card,1,1,5,6.0,1,Trending
U03621,all_rounder,18-24,M,Nagpur,Silver,Medium,118,Desktop,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,purchase,2023-01-26,18,Thursday,0,Push Notification,840,8,4,0,1,4,12,1,10,24299.1,UPI,1,1,4,9.0,0,
U03153,fitness_freak,55+,F,Mumbai,Bronze,Low,1144,Desktop,P115,True Wireless Earbuds,Electronics,boAt,4999,wishlist,2023-01-04,11,Wednesday,0,Organic Search,168,23,8,0,1,8,16,0,0,,,0,0,1,,0,
U04878,kitchen_chef,18-24,M,Hyderabad,Silver,Medium,1822,Tablet,P113,Smartphone Lite,Electronics,Realme,19999,add_to_cart,2023-06-21,16,Wednesday,0,Social Media,371,5,2,1,0,19,84,0,0,,,0,1,4,,0,
U01776,all_rounder,25-34,M,Delhi,Silver,Medium,1281,Desktop,P404,Smart Thermostat,Smart Home,Nest,9999,add_to_cart,2024-10-28,13,Monday,0,Email Campaign,204,9,10,0,0,16,90,0,0,,,0,0,5,,0,
U00816,kitchen_chef,55+,F,Kolkata,Platinum,Very High,1607,Desktop,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,purchase,2022-08-19,3,Friday,0,Push Notification,441,2,6,0,0,2,38,1,0,6999.0,COD,0,0,5,5.0,1,Hybrid
U02731,tech_enthusiast,55+,F,Indore,Bronze,Low,786,Smart TV App,P404,Smart Thermostat,Smart Home,Nest,9999,purchase,2024-02-17,18,Saturday,1,Social Media,870,1,3,0,1,5,63,1,25,7499.25,Net Banking,0,1,4,10.0,0,
U01558,home_maker,35-44,M,Visakhapatnam,Silver,Medium,332,Smart TV App,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,purchase,2024-10-18,12,Friday,0,Paid Ad,752,1,4,1,0,13,43,1,30,1749.3,Credit Card,0,1,4,6.0,0,
U03729,smart_home_lover,18-24,F,Hyderabad,Bronze,Low,1276,Smart TV App,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,purchase,2022-11-17,17,Thursday,0,Organic Search,649,4,9,1,1,1,85,1,10,1349.1,Debit Card,0,1,5,10.0,0,
